class,tweet
0,cussed fat redneck last day yolo 128514128514
0,cute ass niggah
0,diversity chcgo blck pstr flooded w dth threats ovr endorsement gop candidate 8220u sellout uncle tom ass ngger8221
0,dad yelled bout fry chicken like nigger
0,damn amp nigger music waking whole school morning 128664127926128543
0,damn hoe ugly even hello kitty said goodbye
0,dani alves pulled hairstyle neymar looks like faggot
0,dear utah polynesians stop acting black speaking ghetto speak fob aint ghetto niggaz
0,deedee patrick ed sheen timmys dad beavis amp butthead peter griffin list mentally retarded caoon characters
0,delete bitch ass nigga redskins beat us delete fucking ig
0,devin hesters bitch
0,dis broad done tagged dis nicca n video sis giving dome tragic
0,dont mind black peoplehate niggers
0,dumb bitch
0,dyke bitches kill thinkin really got hoes lol
0,eda 2 queers aa lol
0,espn keep hiring dyke bitches gay spanish niggas talk spos
0,eagles fuck around amp lose itll kill cracker sophi crib smfh
0,ebola sounds like hood hoe
0,eh bitch worry psychotic ass looks like need saved noisy bitch 999665039128139 cantstanducunt
0,elizabeth astupid hoe
0,every gook losangeles depoed killed
0,every slant losangeles depoed scum right chinatown bulldozed
0,every spic cop losangeles raped thought raping white woman thats halfbreeds get jobs pigs
0,every spic cop losangeles loyal latinkings
0,every spic cop killed pigs got job get even white people never anything
0,everyone calls b like oh wassup b 128524 like wassup niggah
0,everyone tells exact thing wont listen coon
0,faggot ass bitch nigga
0,fat ass hoe holding machine
0,fat ass inbred rednecks like paula deen breed going extinct mean look woman would hate scale
0,fat fucking funky nasty ass hoes
0,faux noise pundits dont like duck molester proslavery racist homophobic teabagger darling phil robeson either
0,faux noise pundits dont like duck molester proslavery racist homophobic teabagger darling phil robeson either
0,feminist aka bitch
0,first thing hit lotto buying two fat bitches watching eat one sitting
0,flaming faggots publicly state want everything handed like fuck dude get bottom ass something
0,know nigga rapist yall hoes dumb melts
0,fredo bitch ass nigga niggas fire 20 shots pops didnt get 1 cuz dropped gun smh
0,call radical muslims niggers fitting racist racist anyone hates america
0,fuck mlk lexii keep favoriting coon tweets 8221 mlk didnt die this8221
0,fuck ur god dat faggot strikes
0,fuck lame nigga lame bitch
0,fuck ass redskin corners
0,fuck boi fag
0,fuck pussy fuck mouth fuck ass cause nasty
0,fuck hoe thats exactly dese hoes doin gettin fucked nd yall niggas one blame
0,fuck niggas shit olivias pussy got fitz going batshit
0,fuck niggah weak cant tell freak
0,fuck u niggas gonna mfka thing oh bitch ass wack ass nigga yall fake ass people
0,fuck faggot grow im gonna old ass man still playing video games
0,fuck fuck stupid cheating bitch go lick dick die ur stupid nigger bitch
0,fuck ghetto ass coons
0,fuckin faggots man science knows fucks cant procreate without help breeders treat fancy sin
0,fucking faggots arent live dc maryland va
0,fucking gook
0,fucking hate coon ahh uncle
0,fucking redneck queers game invites
0,fucking hoes nigga dont dumby
0,fuckkkkk nig g tho gonna come back
0,fuk wit real nicca
0,funniest yt comment ever received niggers gonna nig shrugs lmao racist muthafucka caught guard
0,geez think nohkorea may right barackobama monkey surely acts like one
0,gabbys bitch two accounts
0,gave move lil nigger push smh
0,gay ass nigga 128514128514 bitch thought thought
0,george michael fag
0,getting hit cunt thats 6 foot sideways cunt army lol dini care yous fuckin laughable
0,giving trailer park trash transformthursday ladykimora vegasqueens vegasshowgirls
0,god would sell nuts watch lebron tear acl right watch pussies kill
0,good mernin faggots
0,good morning lightskin dyke bitches steven segal ponytails
0,good morning coons
0,gotta love rednecks loud stupid stubborn full schitt
0,happy columbus day even billmaher likes cocaine columbus fuck wrong liberals fuckin moron retards
0,happy bihday coon ass nigga buckcity
0,happy first day college nigger
0,hate dyke
0,eva asked nicca dey got sum fake designer frm
0,aint shit girl 128175he bitch made nigga
0,heard bitch gtta thang boss niggas
0,hey youre nigger racismisaliveandwellbro learn blacks league conduct
0,hey folk nigger loving jew boy asked making death threats goat fucking people fuck
0,hey dont like stupid white bitch horror movie asks america hide isis behind chainsaws mkay
0,big ass smile eyes chink
0,hitler didnt finish u nigger ur jew confronts u street
0,hoes thnk nigga thats ridin fence sta givin lil attention u hoe wishywashy ass nigga oh
0,holder8217s justice depament isn8217t interested facts ferguson race hustling bitches disgraceful
0,hood niggas bitches love emojis lmfao
0,aint fair since like 8 havent wanted go since either reason many niggers
0,already know trash tatted list things want nigga
0,sayin im done drinkin everyday one friends hit like gotta case faggots turn free beer
0,waking new shit like fuck bitch shit
0,bet think nochill savage huh fucking faggot
0,cant blow bubbles whistle im basically retarded
0,cant fuck scary hoe
0,cant fuck ol bitch niggas dese dicks here128557
0,didnt forsake bitches wife getting fucked another nigga know married gotta die
0,da flow temple today fo nuttin dat jew wit funky hair tell subhuman tell aint mo human den monkey
0,dont even say nigga say nigger im like chuck norris say nigger word without checking shoulder
0,feel sorry mexican asian niggas got worse shaped bitches eah
0,forgot white trash texarkana well arkansas 128514
0,fucking hate niggers bruh
0,hate industry fags hope get nigerian summer flu
0,hate dumb bitches
0,hate fat bitches
0,hate mom says trying move like bitch reason trying dont place live
0,hate ghetto trash special school across street building grow criminals
0,hate white trash cops raped murdered infant daughters son
0,hate black people try white bad nigger
0,hate people tell many tattoos make look ugly like bitch fuck
0,hate white trash try act like theyre equal makes much clearer white trash
0,hate niccas lol
0,hope get eye cancer bitch
0,wanna slit mf throat
0,want punch throat get order wrong stupid bitch sonic
0,know righttt hate fat loud bitches
0,knows yall white folk playin wit colored knows place
0,like chinese buffets hate chinks
0,like niggas try come im like bitch dont shit pussies
0,like taking niggas hoes stop 9995
0,love people theres one fag goes school catch ninja star face asap
0,love fuckin wit people givin greedy ass nigas old crackers wit expired cheese dey callin like8221 nigga im shittin likea goose
0,missing something ofay friends day scared da recent happenings dont chu worryol lamar say like da colored folk
0,need chat dat nicca lol
0,never friends entire time lived virginia one cool hope white trash southerners die
0,prefer jameis winston speak tv damn coon
0,really get upset lightskin friends another cute dark skin sidekicklike im supposed cute darkie u hang wit 128545
0,really want kill towel head terrorists already 128530 high school please
0,still think snap chat faggots high schoolers
0,swear anon fags go protests take pictures post twitter look therelike
0,think dat called nigger move away da dark side mean
0,think nigga retarded g
0,wasnt calling faggot one lol
0,wish faggots like would stop making music rack city fucking awful get fuck outta michigan
0,wonder latino strategy goper doubles wetbacks backpedals shoot sight
0,would like apologize anyone called fat stupid gay nigger jew retarded truly sorry jk trolling fags
0,im already tired mr stupid af decides show us video trigonometric notions um yeah wanted say youre hoe
0,im going sell iphone macs dont suppo faggots
0,im upset got faggots show
0,im literally laughing shock amazement joy injust everything everything pop champagne american queers arrived
0,im weird youre faggot
0,im obviously talking cod game queers
0,im seeing amp niggers migrating fuher libey rd smh
0,im sick u niggers
0,im staing like meek nig lil arrogant
0,im sure would add helpful parenthetical explanation redneck peckerwood teabaggers
0,spic ever talks white person white person kills self defense
0,one isnt anglosaxon protestant right alive us none foreign filth
0,someone pa james x hes white trash cultist
0,yer gonna continue contrarian bitch go die ive time trifling
0,kill cops cracker babies next black states white states latino states isnt moving backwards
0,say following words convo nigger nigga swag yolo fag retard
0,would followed george washington 1776 means youre white trash
0,im soooooo tired dick dyke showing fb feed real studs dont fucc niggas bisexual
0,ion care fuck hoe 999665039
0,iont see niggas fags
0,full moon crazyassholes full force im talking muzzies liberals825265039 im mood oblige
0,happens black pack beats whitey make national news
0,really bad california faggot marriage forced upon citizens declared illegal
0,stinks must pussy ass niggas talkin shit tomyfacebro test
0,nice unfollow fag
0,lot uncle tom ass niggas
0,levels bitch cant fuck nigga cause like red bottom cant afford nigga got benz riding honda accord
0,shady bitches talk guys w girlfriends thats disrespectful another girl
0,dyke chick cut hair barbershop look like future
0,time mock halftime america bout wake america radical leftists running country
0,unbelievable americans refused kill okies means americans weak willed trash
0,jai may make appearance pay love fag
0,jason admitted youre stuck bitch lol think youre much better everycunt naaaaa
0,jennifer lawrences nudes sooooo trash im still smashin though doubt
0,johnny rebel could nigger day
0,johnny rebel quit bitchin nigger
0,get u mad go search bar search stupid niggers amp hop somebodys head mention lol
0,watched scene zero dark thiy pop osamas bitch ass u
0,kanye west faggot
0,karmas bitch youll getting along fine real soon
0,kick dem fucc niccas da spot
0,kim kardashian look like tranny surgery
0,kip tokuda yellow guy working niggerize seattle pd died bad theres another pos hiding wings replace
0,know ultimate warrior died god loves fag toosoon antigay crusader little light jokes necessary
0,lrg ass nigguh
0,lakers trash right
0,late night phone convos hoomie nigga gook
0,lemme find bitch nigga talking shit
0,libey justice go get sandwich nigger ill kill
0,literally every man fam copped bad white bitch wife aint even boutta break da chain unless latina comes around
0,little fucking gook smells like shit thinking theyre motherfuckin boss fuck
0,lmao lebrons expression says nigga fuckin faggot
0,lmao u live wit ya girl u dishes u faggot
0,lmao let hoes hoes aint savin nem
0,lmao niggas regionally picky hoes say anything twitter makes fun tho
0,lmaooo tranny open jar pickles
0,lol nicca dime game got soo much clout niccas goin da store buy sum dice
0,lol youuuuu got niggas dont got bitches
0,lol youre cunt liar hope drop dead k
0,lol since im south automatically sound like fucking redneck hahahaha fuck stupid ass
0,look coon ass nigga standing damn toilet looking around manhood8230
0,look little faggot tell shes beautiful much itll make smile
0,lynch mob thugs threaten zimmerman jury 8216nggas coming bitch ass160jury8217 hatred wont stop flowingwar
0,man ducked like true hick would split white trash faggot lid
0,man swear todays like nation hit tony hes driving day chink almost smashed
0,mayweather pussy hes winning cus picks fight picks nobody fighters fightpacquiao
0,mcdonalds pipe self defence beating one nigger whos hand would shake thats deal sheboons
0,members nontraditional religions subhuman trash
0,michael sam cut fuher proves fags dont belong football nfl heterosexual spo heterosexuals
0,minus retarded poor bots
